Rate,Methode,,TP,TN,FN,FP,Total,Accuracy,F1,TPR,PPV,TNR
1600,RandomForestcombined,slowread,89,0,94,0,183,0.486338798,0.654411765,,,
1600,RandomForestcombined,slowloris,198,0,242,0,440,0.45,0.620689655,,,
1600,RandomForestcombined,ruby,0,0,65,0,65,0,0,,,
1600,RandomForestcombined,pingflood,149,0,3931,0,4080,0.036519608,0.070465831,,,
1600,RandomForestcombined,blacknurse,250,0,367,0,617,0.405186386,0.576701269,,,
1600,RandomForestcombined,xmas,1023,0,981,0,2004,0.510479042,0.675916749,,,
1600,RandomForestcombined,udpflood,431,0,3559,0,3990,0.10802005,0.194978512,,,
1600,RandomForestcombined,synflood,259,0,1493,0,1752,0.14783105,0.257583292,,,
1600,RandomForestfields,total,9477,9410262,3654,6,9423399,0.999611605,0.838153356,0.72172721,0.999367289,
1600,RandomForestfields,slowread,183,0,0,0,183,1,1,,,
1600,RandomForestfields,slowloris,440,0,0,0,440,1,1,,,
1600,RandomForestfields,ruby,65,0,0,0,65,1,1,,,
1600,RandomForestfields,pingflood,935,0,3145,0,4080,0.229166667,0.372881356,,,
1600,RandomForestfields,blacknurse,617,0,0,0,617,1,1,,,
1600,RandomForestfields,xmas,2004,0,0,0,2004,1,1,,,
1600,RandomForestfields,udpflood,3988,0,2,0,3990,0.999498747,0.999749311,,,
1600,RandomForestfields,synflood,1245,0,507,0,1752,0.710616438,0.830830831,,,
1600,entropySip,total,21,4768,256,708,5753,0.832435251,0.041749503,0.075812274,0.028806584,0.949044586
1600,entropySip,slowread,1,0,103,0,104,0.009615385,0.019047619,,,
1600,entropySip,slowloris,0,0,65,0,65,0,0,,,
1600,entropySip,ruby,0,0,40,0,40,0,0,,,
1600,entropySip,pingflood,4,0,15,0,19,0.210526316,0.347826087,,,
1600,entropySip,blacknurse,6,0,9,0,15,0.4,0.571428571,,,
1600,entropySip,xmas,9,0,5,0,14,0.642857143,0.782608696,,,
1600,entropySip,udpflood,0,0,7,0,7,0,0,,,
1600,entropySip,synflood,1,0,12,0,13,0.076923077,0.142857143,,,
1600,entropyRateSip,total,9,5358,268,118,5753,0.932904572,0.044554455,0.032490975,0.070866142,0.952364024
1600,entropyRateSip,slowread,0,0,104,0,104,0,0,,,
1600,entropyRateSip,slowloris,0,0,65,0,65,0,0,,,
1600,entropyRateSip,ruby,0,0,40,0,40,0,0,,,
1600,entropyRateSip,pingflood,0,0,19,0,19,0,0,,,
1600,entropyRateSip,blacknurse,1,0,14,0,15,0.066666667,0.125,,,
1600,entropyRateSip,xmas,0,0,14,0,14,0,0,,,
1600,entropyRateSip,udpflood,0,0,7,0,7,0,0,,,
1600,entropyRateSip,synflood,8,0,5,0,13,0.615384615,0.761904762,,,
1600,entropyDip,total,30,4974,247,502,5753,0.869807057,0.074165637,0.108303249,0.056390977,0.952691055
1600,entropyDip,slowread,0,0,104,0,104,0,0,,,
1600,entropyDip,slowloris,0,0,65,0,65,0,0,,,
1600,entropyDip,ruby,0,0,40,0,40,0,0,,,
1600,entropyDip,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
1600,entropyDip,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
1600,entropyDip,xmas,4,0,10,0,14,0.285714286,0.444444444,,,
1600,entropyDip,udpflood,6,0,1,0,7,0.857142857,0.923076923,,,
1600,entropyDip,synflood,5,0,8,0,13,0.384615385,0.555555556,,,
1600,entropyRateDip,total,26,5316,251,160,5753,0.928559013,0.112311015,0.093862816,0.139784946,0.954912879
1600,entropyRateDip,slowread,0,0,104,0,104,0,0,,,
1600,entropyRateDip,slowloris,0,0,65,0,65,0,0,,,
1600,entropyRateDip,ruby,0,0,40,0,40,0,0,,,
1600,entropyRateDip,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
1600,entropyRateDip,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
1600,entropyRateDip,xmas,2,0,12,0,14,0.142857143,0.25,,,
1600,entropyRateDip,udpflood,4,0,3,0,7,0.571428571,0.727272727,,,
1600,entropyRateDip,synflood,5,0,8,0,13,0.384615385,0.555555556,,,
1600,entropyPacketsize,total,28,5199,249,277,5753,0.908569442,0.096219931,0.101083032,0.091803279,0.954295154
1600,entropyPacketsize,slowread,0,0,104,0,104,0,0,,,
1600,entropyPacketsize,slowloris,1,0,64,0,65,0.015384615,0.03030303,,,
1600,entropyPacketsize,ruby,0,0,40,0,40,0,0,,,
1600,entropyPacketsize,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
1600,entropyPacketsize,blacknurse,10,0,5,0,15,0.666666667,0.8,,,
1600,entropyPacketsize,xmas,5,0,9,0,14,0.357142857,0.526315789,,,
1600,entropyPacketsize,udpflood,1,0,6,0,7,0.142857143,0.25,,,
1600,entropyPacketsize,synflood,3,0,10,0,13,0.230769231,0.375,,,
1600,entropyRatePacketsize,total,277,0,0,5476,5753,0.048148792,0.091873964,1,0.048148792,#DIV/0!
1600,entropyRatePacketsize,slowread,104,0,0,0,104,1,1,,,
1600,entropyRatePacketsize,slowloris,65,0,0,0,65,1,1,,,
1600,entropyRatePacketsize,ruby,40,0,0,0,40,1,1,,,
1600,entropyRatePacketsize,pingflood,19,0,0,0,19,1,1,,,
1600,entropyRatePacketsize,blacknurse,15,0,0,0,15,1,1,,,
1600,entropyRatePacketsize,xmas,14,0,0,0,14,1,1,,,
1600,entropyRatePacketsize,udpflood,7,0,0,0,7,1,1,,,
1600,entropyRatePacketsize,synflood,13,0,0,0,13,1,1,,,
1600,entropyBiflowSyn,total,55,5053,222,423,5753,0.887884582,0.145695364,0.198555957,0.115062762,0.957914692
1600,entropyBiflowSyn,slowread,13,0,91,0,104,0.125,0.222222222,,,
1600,entropyBiflowSyn,slowloris,4,0,61,0,65,0.061538462,0.115942029,,,
1600,entropyBiflowSyn,ruby,5,0,35,0,40,0.125,0.222222222,,,
1600,entropyBiflowSyn,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
1600,entropyBiflowSyn,blacknurse,2,0,13,0,15,0.133333333,0.235294118,,,
1600,entropyBiflowSyn,xmas,11,0,3,0,14,0.785714286,0.88,,,
1600,entropyBiflowSyn,udpflood,0,0,7,0,7,0,0,,,
1600,entropyBiflowSyn,synflood,12,0,1,0,13,0.923076923,0.96,,,
1600,entropySipSyn,total,28,5373,249,103,5753,0.938814532,0.137254902,0.101083032,0.213740458,0.955709712
1600,entropySipSyn,slowread,3,0,101,0,104,0.028846154,0.056074766,,,
1600,entropySipSyn,slowloris,12,0,53,0,65,0.184615385,0.311688312,,,
1600,entropySipSyn,ruby,0,0,40,0,40,0,0,,,
1600,entropySipSyn,pingflood,0,0,19,0,19,0,0,,,
1600,entropySipSyn,blacknurse,0,0,15,0,15,0,0,,,
1600,entropySipSyn,xmas,7,0,7,0,14,0.5,0.666666667,,,
1600,entropySipSyn,udpflood,0,0,7,0,7,0,0,,,
1600,entropySipSyn,synflood,6,0,7,0,13,0.461538462,0.631578947,,,
1600,entropyDipSyn,total,29,5372,248,104,5753,0.938814532,0.141463415,0.104693141,0.218045113,0.955871886
1600,entropyDipSyn,slowread,6,0,98,0,104,0.057692308,0.109090909,,,
1600,entropyDipSyn,slowloris,8,0,57,0,65,0.123076923,0.219178082,,,
1600,entropyDipSyn,ruby,0,0,40,0,40,0,0,,,
1600,entropyDipSyn,pingflood,0,0,19,0,19,0,0,,,
1600,entropyDipSyn,blacknurse,0,0,15,0,15,0,0,,,
1600,entropyDipSyn,xmas,7,0,7,0,14,0.5,0.666666667,,,
1600,entropyDipSyn,udpflood,0,0,7,0,7,0,0,,,
1600,entropyDipSyn,synflood,8,0,5,0,13,0.615384615,0.761904762,,,
1600,entropyBiflow,total,7,4969,270,507,5753,0.864940031,0.017699115,0.025270758,0.013618677,0.948463447
1600,entropyBiflow,slowread,4,0,100,0,104,0.038461538,0.074074074,,,
1600,entropyBiflow,slowloris,0,0,65,0,65,0,0,,,
1600,entropyBiflow,ruby,0,0,40,0,40,0,0,,,
1600,entropyBiflow,pingflood,1,0,18,0,19,0.052631579,0.1,,,
1600,entropyBiflow,blacknurse,0,0,15,0,15,0,0,,,
1600,entropyBiflow,xmas,2,0,12,0,14,0.142857143,0.25,,,
1600,entropyBiflow,udpflood,0,0,7,0,7,0,0,,,
1600,entropyBiflow,synflood,0,0,13,0,13,0,0,,,
1600,entropyRateBiflow,total,20,5435,257,41,5753,0.948200939,0.118343195,0.072202166,0.327868852,0.954848911
1600,entropyRateBiflow,slowread,0,0,104,0,104,0,0,,,
1600,entropyRateBiflow,slowloris,0,0,65,0,65,0,0,,,
1600,entropyRateBiflow,ruby,0,0,40,0,40,0,0,,,
1600,entropyRateBiflow,pingflood,3,0,16,0,19,0.157894737,0.272727273,,,
1600,entropyRateBiflow,blacknurse,8,0,7,0,15,0.533333333,0.695652174,,,
1600,entropyRateBiflow,xmas,2,0,12,0,14,0.142857143,0.25,,,
1600,entropyRateBiflow,udpflood,2,0,5,0,7,0.285714286,0.444444444,,,
1600,entropyRateBiflow,synflood,5,0,8,0,13,0.384615385,0.555555556,,,
1600,HigstNumberOfSyn,total,47,5022,230,454,5753,0.88110551,0.120822622,0.16967509,0.093812375,0.956207159
1600,HigstNumberOfSyn,slowread,20,0,84,0,104,0.192307692,0.322580645,,,
1600,HigstNumberOfSyn,slowloris,0,0,65,0,65,0,0,,,
1600,HigstNumberOfSyn,ruby,10,0,30,0,40,0.25,0.4,,,
1600,HigstNumberOfSyn,pingflood,10,0,9,0,19,0.526315789,0.689655172,,,
1600,HigstNumberOfSyn,blacknurse,0,0,15,0,15,0,0,,,
1600,HigstNumberOfSyn,xmas,7,0,7,0,14,0.5,0.666666667,,,
1600,HigstNumberOfSyn,udpflood,0,0,7,0,7,0,0,,,
1600,HigstNumberOfSyn,synflood,0,0,13,0,13,0,0,,,
1600,HigstNumberOfURGPSHFIN,total,10,5466,267,10,5753,0.951851208,0.067340067,0.036101083,0.5,0.953427525
1600,HigstNumberOfURGPSHFIN,slowread,0,0,104,0,104,0,0,,,
1600,HigstNumberOfURGPSHFIN,slowloris,0,0,65,0,65,0,0,,,
1600,HigstNumberOfURGPSHFIN,ruby,0,0,40,0,40,0,0,,,
1600,HigstNumberOfURGPSHFIN,pingflood,0,0,19,0,19,0,0,,,
1600,HigstNumberOfURGPSHFIN,blacknurse,0,0,15,0,15,0,0,,,
1600,HigstNumberOfURGPSHFIN,xmas,10,0,4,0,14,0.714285714,0.833333333,,,
1600,HigstNumberOfURGPSHFIN,udpflood,0,0,7,0,7,0,0,,,
1600,HigstNumberOfURGPSHFIN,synflood,0,0,13,0,13,0,0,,,
1600,countBiflow,total,19,5368,258,108,5753,0.936381019,0.094059406,0.068592058,0.149606299,0.954141486
1600,countBiflow,slowread,0,0,104,0,104,0,0,,,
1600,countBiflow,slowloris,0,0,65,0,65,0,0,,,
1600,countBiflow,ruby,0,0,40,0,40,0,0,,,
1600,countBiflow,pingflood,0,0,19,0,19,0,0,,,
1600,countBiflow,blacknurse,0,0,15,0,15,0,0,,,
1600,countBiflow,xmas,9,0,5,0,14,0.642857143,0.782608696,,,
1600,countBiflow,udpflood,5,0,2,0,7,0.714285714,0.833333333,,,
1600,countBiflow,synflood,5,0,8,0,13,0.384615385,0.555555556,,,
1600,totalicmpDUnreachable,total,17,5467,260,9,5753,0.953241787,0.112211221,0.061371841,0.653846154,0.954601013
1600,totalicmpDUnreachable,slowread,0,0,104,0,104,0,0,,,
1600,totalicmpDUnreachable,slowloris,0,0,65,0,65,0,0,,,
1600,totalicmpDUnreachable,ruby,0,0,40,0,40,0,0,,,
1600,totalicmpDUnreachable,pingflood,0,0,19,0,19,0,0,,,
1600,totalicmpDUnreachable,blacknurse,12,0,3,0,15,0.8,0.888888889,,,
1600,totalicmpDUnreachable,xmas,5,0,9,0,14,0.357142857,0.526315789,,,
1600,totalicmpDUnreachable,udpflood,0,0,7,0,7,0,0,,,
1600,totalicmpDUnreachable,synflood,0,0,13,0,13,0,0,,,
1600,totalBytes,total,111,2749,166,2727,5753,0.497131931,0.071268058,0.400722022,0.039112051,0.943053173
1600,totalBytes,slowread,64,0,40,0,104,0.615384615,0.761904762,,,
1600,totalBytes,slowloris,0,0,65,0,65,0,0,,,
1600,totalBytes,ruby,40,0,0,0,40,1,1,,,
1600,totalBytes,pingflood,0,0,19,0,19,0,0,,,
1600,totalBytes,blacknurse,0,0,15,0,15,0,0,,,
1600,totalBytes,xmas,7,0,7,0,14,0.5,0.666666667,,,
1600,totalBytes,udpflood,0,0,7,0,7,0,0,,,
1600,totalBytes,synflood,0,0,13,0,13,0,0,,,
1600,totalpackets,total,134,2759,143,2717,5753,0.502868069,0.085677749,0.483754513,0.047001052,0.950723639
1600,totalpackets,slowread,64,0,40,0,104,0.615384615,0.761904762,,,
1600,totalpackets,slowloris,0,0,65,0,65,0,0,,,
1600,totalpackets,ruby,40,0,0,0,40,1,1,,,
1600,totalpackets,pingflood,9,0,10,0,19,0.473684211,0.642857143,,,
1600,totalpackets,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
1600,totalpackets,xmas,7,0,7,0,14,0.5,0.666666667,,,
1600,totalpackets,udpflood,4,0,3,0,7,0.571428571,0.727272727,,,
1600,totalpackets,synflood,3,0,10,0,13,0.230769231,0.375,,,
1600,totalicmp,total,31,5462,246,14,5753,0.954806188,0.192546584,0.111913357,0.688888889,0.956902593
1600,totalicmp,slowread,0,0,104,0,104,0,0,,,
1600,totalicmp,slowloris,0,0,65,0,65,0,0,,,
1600,totalicmp,ruby,0,0,40,0,40,0,0,,,
1600,totalicmp,pingflood,15,0,4,0,19,0.789473684,0.882352941,,,
1600,totalicmp,blacknurse,11,0,4,0,15,0.733333333,0.846153846,,,
1600,totalicmp,xmas,5,0,9,0,14,0.357142857,0.526315789,,,
1600,totalicmp,udpflood,0,0,7,0,7,0,0,,,
1600,totalicmp,synflood,0,0,13,0,13,0,0,,,
1600,totalicmprate,total,30,5462,247,14,5753,0.954632366,0.186915888,0.108303249,0.681818182,0.95673498
1600,totalicmprate,slowread,0,0,104,0,104,0,0,,,
1600,totalicmprate,slowloris,0,0,65,0,65,0,0,,,
1600,totalicmprate,ruby,0,0,40,0,40,0,0,,,
1600,totalicmprate,pingflood,14,0,5,0,19,0.736842105,0.848484848,,,
1600,totalicmprate,blacknurse,11,0,4,0,15,0.733333333,0.846153846,,,
1600,totalicmprate,xmas,5,0,9,0,14,0.357142857,0.526315789,,,
1600,totalicmprate,udpflood,0,0,7,0,7,0,0,,,
1600,totalicmprate,synflood,0,0,13,0,13,0,0,,,
1600,totalflows,total,277,0,0,5476,5753,0.048148792,0.091873964,1,0.048148792,#DIV/0!
1600,totalflows,slowread,104,0,0,0,104,1,1,,,
1600,totalflows,slowloris,65,0,0,0,65,1,1,,,
1600,totalflows,ruby,40,0,0,0,40,1,1,,,
1600,totalflows,pingflood,19,0,0,0,19,1,1,,,
1600,totalflows,blacknurse,15,0,0,0,15,1,1,,,
1600,totalflows,xmas,14,0,0,0,14,1,1,,,
1600,totalflows,udpflood,7,0,0,0,7,1,1,,,
1600,totalflows,synflood,13,0,0,0,13,1,1,,,
3200,KMeansentropy,total,162,2111,111,3366,5750,0.395304348,0.085240726,0.593406593,0.045918367,
3200,KMeansentropy,slowread,103,0,0,0,103,1,1,,,
3200,KMeansentropy,slowloris,0,0,60,0,60,0,0,,,
3200,KMeansentropy,ruby,41,0,0,0,41,1,1,,,
3200,KMeansentropy,pingflood,0,0,19,0,19,0,0,,,
3200,KMeansentropy,blacknurse,0,0,15,0,15,0,0,,,
3200,KMeansentropy,xmas,12,0,3,0,15,0.8,0.888888889,,,
3200,KMeansentropy,udpflood,6,0,1,0,7,0.857142857,0.923076923,,,
3200,KMeansentropy,synflood,0,0,13,0,13,0,0,,,
3200,KMeanscombined,total,8000,3455025,279,1964776,5428080,0.637983412,0.008076505,0.966300278,0.004055199,
3200,KMeanscombined,slowread,60,0,23,0,83,0.722891566,0.839160839,,,
3200,KMeanscombined,slowloris,216,0,0,0,216,1,1,,,
3200,KMeanscombined,ruby,15,0,22,0,37,0.405405405,0.576923077,,,
3200,KMeanscombined,pingflood,3443,0,0,0,3443,1,1,,,
3200,KMeanscombined,blacknurse,617,0,0,0,617,1,1,,,
3200,KMeanscombined,xmas,999,0,3,0,1002,0.997005988,0.99850075,,,
3200,KMeanscombined,udpflood,2010,0,0,0,2010,1,1,,,
3200,KMeanscombined,synflood,640,0,231,0,871,0.7347876,0.847121112,,,
3200,KMeansfields,total,8000,3453709,279,1963885,5425873,0.638000373,0.008080139,0.966300278,0.004057032,
3200,KMeansfields,slowread,60,0,23,0,83,0.722891566,0.839160839,,,
3200,KMeansfields,slowloris,216,0,0,0,216,1,1,,,
3200,KMeansfields,ruby,15,0,22,0,37,0.405405405,0.576923077,,,
3200,KMeansfields,pingflood,3443,0,0,0,3443,1,1,,,
3200,KMeansfields,blacknurse,617,0,0,0,617,1,1,,,
3200,KMeansfields,xmas,999,0,3,0,1002,0.997005988,0.99850075,,,
3200,KMeansfields,udpflood,2010,0,0,0,2010,1,1,,,
3200,KMeansfields,synflood,640,0,231,0,871,0.7347876,0.847121112,,,
3200,RandomForestentropy,total,0,5477,273,0,5750,0.952521739,0,0,#DIV/0!,
3200,RandomForestentropy,slowread,0,0,103,0,103,0,0,,,
3200,RandomForestentropy,slowloris,0,0,60,0,60,0,0,,,
3200,RandomForestentropy,ruby,0,0,41,0,41,0,0,,,
3200,RandomForestentropy,pingflood,0,0,19,0,19,0,0,,,
3200,RandomForestentropy,blacknurse,0,0,15,0,15,0,0,,,
3200,RandomForestentropy,xmas,0,0,15,0,15,0,0,,,
3200,RandomForestentropy,udpflood,0,0,7,0,7,0,0,,,
3200,RandomForestentropy,synflood,0,0,13,0,13,0,0,,,
3200,RandomForestcombined,total,2124,5419801,6155,0,5428080,0.998866082,0.408343747,0.256552724,1,
3200,RandomForestcombined,slowread,40,0,43,0,83,0.481927711,0.650406504,,,
3200,RandomForestcombined,slowloris,95,0,121,0,216,0.439814815,0.610932476,,,
3200,RandomForestcombined,ruby,1,0,36,0,37,0.027027027,0.052631579,,,
3200,RandomForestcombined,pingflood,239,0,3204,0,3443,0.069416207,0.12982075,,,
3200,RandomForestcombined,blacknurse,493,0,124,0,617,0.799027553,0.888288288,,,
3200,RandomForestcombined,xmas,520,0,482,0,1002,0.518962076,0.683311432,,,
3200,RandomForestcombined,udpflood,616,0,1394,0,2010,0.306467662,0.469154608,,,
3200,RandomForestcombined,synflood,120,0,751,0,871,0.137772675,0.242179617,,,
3200,RandomForestfields,total,5602,5417589,2677,5,5425873,0.999505702,0.806855826,0.67665177,0.999108258,
3200,RandomForestfields,slowread,83,0,0,0,83,1,1,,,
3200,RandomForestfields,slowloris,216,0,0,0,216,1,1,,,
3200,RandomForestfields,ruby,37,0,0,0,37,1,1,,,
3200,RandomForestfields,pingflood,1085,0,2358,0,3443,0.315132152,0.479240283,,,
3200,RandomForestfields,blacknurse,616,0,1,0,617,0.998379254,0.99918897,,,
3200,RandomForestfields,xmas,1002,0,0,0,1002,1,1,,,
3200,RandomForestfields,udpflood,2010,0,0,0,2010,1,1,,,
3200,RandomForestfields,synflood,553,0,318,0,871,0.634902411,0.776685393,,,
3200,entropySip,total,20,4930,253,547,5750,0.860869565,0.047619048,0.073260073,0.035273369,0.951186571
3200,entropySip,slowread,2,0,101,0,103,0.019417476,0.038095238,,,
3200,entropySip,slowloris,0,0,60,0,60,0,0,,,
3200,entropySip,ruby,0,0,41,0,41,0,0,,,
3200,entropySip,pingflood,4,0,15,0,19,0.210526316,0.347826087,,,
3200,entropySip,blacknurse,6,0,9,0,15,0.4,0.571428571,,,
3200,entropySip,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
3200,entropySip,udpflood,0,0,7,0,7,0,0,,,
3200,entropySip,synflood,1,0,12,0,13,0.076923077,0.142857143,,,
3200,entropyRateSip,total,5,5371,268,106,5750,0.934956522,0.026041667,0.018315018,0.045045045,0.952473843
3200,entropyRateSip,slowread,0,0,103,0,103,0,0,,,
3200,entropyRateSip,slowloris,0,0,60,0,60,0,0,,,
3200,entropyRateSip,ruby,0,0,41,0,41,0,0,,,
3200,entropyRateSip,pingflood,0,0,19,0,19,0,0,,,
3200,entropyRateSip,blacknurse,1,0,14,0,15,0.066666667,0.125,,,
